Job ID,Dataset,Preserve order,Parallelism,Num cpus,Batch size map_batches(),Dataset size (bytes),Num records dataset,Num blocks dataset,Total time,Throughput (img/sec),Total time w/o metadata fetching,Throughput w/o metadata fetching (img/sec)
18000000,2024-01-08_11h01m57s,True,-1,2.0,128,1066949552,1772,16,9.322458505630491,190.0786148771554,8.090601682662964,219.01955744492403
19000000,2024-01-08_11h01m57s,False,-1,2.0,512,1066949552,1772,8,10.207441329956056,173.5988425228234,8.950697660446167,197.97339461376365
1a000000,2024-01-08_11h01m57s,True,-1,2.0,512,1066949552,1772,8,10.053760766983032,176.25245329283362,8.91726303100586,198.7156814639929
1b000000,2024-01-08_11h01m57s,False,-1,2.0,1024,1066949552,1772,7,14.328441858291626,123.6701113439333,13.026110172271729,136.03447050309774
1c000000,2024-01-08_11h01m57s,True,-1,2.0,1024,1066949552,1772,7,27.621920347213745,64.15194808056651,26.57780289649964,66.67217779063961
1d000000,2024-01-08_11h01m57s,False,-1,4.0,default,1066949552,1772,16,9.3239483833313,190.04824213397163,8.151698589324951,217.37800785722388
1e000000,2024-01-08_11h01m57s,True,-1,4.0,default,1066949552,1772,16,9.69498348236084,182.7749374946328,8.456580877304077,209.5409510900233
1f000000,2024-01-08_11h01m57s,False,-1,4.0,,1066949552,1772,16,10.586339235305786,167.3855296541341,9.468513011932371,187.1465981793442
20000000,2024-01-08_11h01m57s,True,-1,4.0,,1066949552,1772,16,10.738002061843872,165.02138757232848,9.581515550613403,184.9394274464813
21000000,2024-01-08_11h01m57s,False,-1,4.0,8,1066949552,1772,16,10.192878007888794,173.84687608627883,8.985967636108398,197.1963478790593
22000000,2024-01-08_11h01m57s,True,-1,4.0,8,1066949552,1772,16,9.993635177612305,177.31285648385747,8.853615283966064,200.14422844971585
23000000,2024-01-08_11h01m57s,False,-1,4.0,64,1066949552,1772,16,9.37823724746704,188.94808834982263,8.296275854110718,213.5898120024532
24000000,2024-01-08_11h01m57s,True,-1,4.0,64,1066949552,1772,16,9.462520837783812,187.26510941190324,8.368250846862793,211.752734523286
25000000,2024-01-08_11h01m57s,False,-1,4.0,128,1066949552,1772,16,9.374330043792725,189.0268415686241,8.250548601150513,214.77359696455824
26000000,2024-01-08_11h01m57s,True,-1,4.0,128,1066949552,1772,16,9.22578501701355,192.07037631293176,8.087130069732666,219.11357734086457
27000000,2024-01-08_11h01m57s,False,-1,4.0,512,1066949552,1772,8,9.768476009368896,181.3998415208763,8.598326921463013,206.086604543584
28000000,2024-01-08_11h01m57s,True,-1,4.0,512,1066949552,1772,8,9.847989320755005,179.9352073083024,8.791454792022705,201.55935984655216
29000000,2024-01-08_11h01m57s,False,-1,4.0,1024,1066949552,1772,7,10.797776222229004,164.10786476126867,9.63302445411682,183.95053479208272
2a000000,2024-01-08_11h01m57s,True,-1,4.0,1024,1066949552,1772,7,11.978546619415283,147.93113524539572,10.92688798904419,162.16877136259566
2b000000,2024-01-08_11h01m57s,False,-1,8.0,default,1066949552,1772,16,11.143215894699097,159.02052125212367,9.766070127487184,181.44452956697504
2c000000,2024-01-08_11h01m57s,True,-1,8.0,default,1066949552,1772,16,10.221540212631226,173.35939233602568,9.114398717880247,194.4176522060379
2d000000,2024-01-08_11h01m57s,False,-1,8.0,,1066949552,1772,16,11.466552257537842,154.53642561434532,10.391351699829102,170.52641958304065
2e000000,2024-01-08_11h01m57s,True,-1,8.0,,1066949552,1772,16,11.410183191299438,155.29987295481777,10.309211730957031,171.88511073828732
2f000000,2024-01-08_11h01m57s,False,-1,8.0,8,1066949552,1772,16,11.11291480064392,159.4541154852842,10.047747135162354,176.35794135372294
30000000,2024-01-08_11h01m57s,True,-1,8.0,8,1066949552,1772,16,11.301506519317629,156.79325556916916,10.199233531951904,173.7385455925411
31000000,2024-01-08_11h01m57s,False,-1,8.0,64,1066949552,1772,16,10.396385431289673,170.44385394435912,8.880023956298828,199.5490112099388
32000000,2024-01-08_11h01m57s,True,-1,8.0,64,1066949552,1772,16,10.220528841018677,173.37654710080398,9.1105318069458,194.5001716199532
33000000,2024-01-08_11h01m57s,False,-1,8.0,128,1066949552,1772,16,10.188429832458496,173.92277604491403,9.12204647064209,194.2546560909233
34000000,2024-01-08_11h01m57s,True,-1,8.0,128,1066949552,1772,16,10.132477521896362,174.88319082580685,9.002803325653076,196.8275809103557
35000000,2024-01-08_11h01m57s,False,-1,8.0,512,1066949552,1772,8,10.590750694274902,167.31580708040832,9.448794841766356,187.5371441199312
36000000,2024-01-08_11h01m57s,True,-1,8.0,512,1066949552,1772,8,10.646244049072266,166.4436764583107,9.538923501968384,185.76519663192
37000000,2024-01-08_11h01m57s,False,-1,8.0,1024,1066949552,1772,7,11.452904224395752,154.7205813723191,10.394415378570557,170.47615815442677
38000000,2024-01-08_11h01m57s,True,-1,8.0,1024,1066949552,1772,7,11.614259243011476,152.571073447172,10.52785587310791,168.31537412345776
39000000,2024-01-08_11h01m57s,False,1,1.0,default,1066949552,1772,8,12.669737577438354,139.8608289374115,11.668461561203005,151.86235055114747
3a000000,2024-01-08_11h01m57s,True,1,1.0,default,1066949552,1772,8,11.503656387329102,154.03798065037822,10.466430187225342,169.30318822197756
3b000000,2024-01-08_11h01m57s,False,1,1.0,,1066949552,1772,8,10.41013526916504,170.218729553754,9.294917821884155,190.641814586888
3c000000,2024-01-08_11h01m57s,True,1,1.0,,1066949552,1772,8,10.294578075408936,172.1294439674848,9.245874881744385,191.6530369125743
3d000000,2024-01-08_11h01m57s,False,1,1.0,8,1066949552,1772,8,10.063915967941284,176.07460213745082,8.978819608688354,197.3533356528652
3e000000,2024-01-08_11h01m57s,True,1,1.0,8,1066949552,1772,8,10.103312253952026,175.3880267638825,9.007999897003174,196.71403422079496
